DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17
23/12/2021,153173152532021OB829416,0001 - NACIONAL,Pagamento,Original,14.105.191/0001-60 - MUNICIPIO DE RIACHO DE SANTANA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"117.656,53",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829417,0001 - NACIONAL,Pagamento,Original,13.693.650/0001-01 - MUNICIPIO DE SANTA TERESINHA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"156.875,37",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829419,0001 - NACIONAL,Pagamento,Original,76.206.457/0001-19 - MUNICIPIO DE SANTA HELENA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"87.937,62",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829420,0001 - NACIONAL,Pagamento,Original,04.190.765/0001-92 - MUNICIPIO DE EIRUNEPE,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"55.920,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829421,0001 - NACIONAL,Pagamento,Original,11.097.383/0001-84 - MUNICIPIO DE PAUDALHO,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"80.456,09",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829422,0001 - NACIONAL,Pagamento,Original,76.206.457/0001-19 - MUNICIPIO DE SANTA HELENA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"175.875,24",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829423,0001 - NACIONAL,Pagamento,Original,07.684.756/0001-46 - MUNICIPIO DE ARACATI,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"51.098,55",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829424,0001 - NACIONAL,Pagamento,Original,07.623.077/0001-67 - MUNICIPIO DE ITAPIPOCA,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"75.365,01",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829425,0001 - NACIONAL,Pagamento,Original,04.629.283/0001-96 - MUNICIPIO DE BOA VISTA DO RAMOS,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"163.798,33",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829426,0001 - NACIONAL,Pagamento,Original,76.950.039/0001-31 - MUNICIPIO DE ENGENHEIRO BELTRAO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"106.019,73",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829427,0001 - NACIONAL,Pagamento,Original,10.165.165/0001-77 - MUNICIPIO DE BUENOS AIRES,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"50.963,14",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829429,0001 - NACIONAL,Pagamento,Original,06.114.631/0001-18 - MUNICIPIO DE MATOES,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"177.275,36",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829430,0001 - NACIONAL,Pagamento,Original,07.684.756/0001-46 - MUNICIPIO DE ARACATI,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"10.219,71",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829432,0001 - NACIONAL,Pagamento,Original,04.204.945/0001-86 - MUNICIPIO DE SERRA NOVA DOURADA,MT,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"71.498,38",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829433,0001 - NACIONAL,Pagamento,Original,13.693.650/0001-01 - MUNICIPIO DE SANTA TERESINHA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"117.656,53",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829434,0001 - NACIONAL,Pagamento,Original,76.206.457/0001-19 - MUNICIPIO DE SANTA HELENA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"307.781,66",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829435,0001 - NACIONAL,Pagamento,Original,08.078.412/0001-56 - MUNICIPIO DE SERRA CAIADA,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"51.064,22",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829436,0001 - NACIONAL,Pagamento,Original,07.684.756/0001-46 - MUNICIPIO DE ARACATI,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"40.878,84",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829437,0001 - NACIONAL,Pagamento,Original,07.623.077/0001-67 - MUNICIPIO DE ITAPIPOCA,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"28.261,88",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829440,0001 - NACIONAL,Pagamento,Original,08.078.412/0001-56 - MUNICIPIO DE SERRA CAIADA,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"102.128,44",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829441,0001 - NACIONAL,Pagamento,Original,11.286.341/0001-91 - MUNICIPIO DE AGUAS BELAS,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"80.456,09",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829442,0001 - NACIONAL,Pagamento,Original,13.698.782/0001-26 - MUNICIPIO DE QUIJINGUE,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"101.490,54",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829443,0001 - NACIONAL,Pagamento,Original,13.698.774/0001-80 - MUNICIPIO DE EUCLIDES DA CUNHA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"39.218,85",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829444,0001 - NACIONAL,Pagamento,Original,11.256.062/0001-85 - MUNICIPIO DE IBIRAJUBA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"120.684,13",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829445,0001 - NACIONAL,Pagamento,Original,01.612.345/0001-69 - MUNICIPIO DE BERNARDO DO MEARIM,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"61.052,32",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829446,0001 - NACIONAL,Pagamento,Original,14.105.191/0001-60 - MUNICIPIO DE RIACHO DE SANTANA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"117.656,53",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829447,0001 - NACIONAL,Pagamento,Original,04.532.057/0001-92 - MUNICIPIO DE SANTO ANTONIO DO ICA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"286.647,08",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829448,0001 - NACIONAL,Pagamento,Original,04.629.283/0001-96 - MUNICIPIO DE BOA VISTA DO RAMOS,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"245.697,49",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829449,0001 - NACIONAL,Pagamento,Original,13.646.542/0001-88 - MUNICIPIO DE APORA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"196.094,21",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829450,0001 - NACIONAL,Pagamento,Original,76.206.457/0001-19 - MUNICIPIO DE SANTA HELENA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"131.906,43",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829451,0001 - NACIONAL,Pagamento,Original,07.589.369/0001-20 - MUNICIPIO DE CASCAVEL,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"97.198,29",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829453,0001 - NACIONAL,Pagamento,Original,08.113.896/0001-27 - MUNICIPIO DE PEDRA GRANDE,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"122.554,12",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829454,0001 - NACIONAL,Pagamento,Original,10.221.786/0001-20 - MUNICIPIO DE NOVO PROGRESSO,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"30.654,97",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829455,0001 - NACIONAL,Pagamento,Original,11.256.062/0001-85 - MUNICIPIO DE IBIRAJUBA,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"40.228,04",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829456,0001 - NACIONAL,Pagamento,Original,13.675.681/0001-30 - MUNICIPIO DE PIATA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"196.094,21",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829457,0001 - NACIONAL,Pagamento,Original,10.221.786/0001-20 - MUNICIPIO DE NOVO PROGRESSO,PA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"71.528,26",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829458,0001 - NACIONAL,Pagamento,Original,06.582.449/0001-91 - MUNICIPIO DE AMONTADA,CE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"176.675,09",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829459,0001 - NACIONAL,Pagamento,Original,76.995.448/0001-54 - MUNICIPIO DE PATO BRANCO,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"636.061,19",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829460,0001 - NACIONAL,Pagamento,Original,76.206.457/0001-19 - MUNICIPIO DE SANTA HELENA,PR,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"43.968,81",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829461,0001 - NACIONAL,Pagamento,Original,06.209.936/0001-03 - MUNICIPIO DE PALMEIRANDIA,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"28.261,88",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829462,0001 - NACIONAL,Pagamento,Original,10.165.165/0001-77 - MUNICIPIO DE BUENOS AIRES,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"40.770,52",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829463,0001 - NACIONAL,Pagamento,Original,04.190.765/0001-92 - MUNICIPIO DE EIRUNEPE,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"149.120,54",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829464,0001 - NACIONAL,Pagamento,Original,06.376.974/0001-50 - MUNICIPIO DE JOSELANDIA,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"101.560,83",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829465,0001 - NACIONAL,Pagamento,Original,10.165.165/0001-77 - MUNICIPIO DE BUENOS AIRES,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"10.192,63",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829466,0001 - NACIONAL,Pagamento,Original,13.674.817/0001-97 - MUNICIPIO DE LIVRAMENTO DE NOSSA SENHORA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"352.969,58",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829467,0001 - NACIONAL,Pagamento,Original,13.698.774/0001-80 - MUNICIPIO DE EUCLIDES DA CUNHA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"78.437,68",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829468,0001 - NACIONAL,Pagamento,Original,11.097.383/0001-84 - MUNICIPIO DE PAUDALHO,PE,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"241.368,26",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829469,0001 - NACIONAL,Pagamento,Original,01.219.807/0001-82 - MUNICIPIO DE URUACU,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"49.419,86",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829470,0001 - NACIONAL,Pagamento,Original,45.158.193/0001-41 - MUNICIPIO DE IBIRA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"81.499,74",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
23/12/2021,153173152532021OB829471,0001 - NACIONAL,Pagamento,Original,13.693.650/0001-01 - MUNICIPIO DE SANTA TERESINHA,BA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"78.437,68",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0005 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - OBRAS,8100 - RELATOR GERAL,
